5.021538131876860689e+02,0.000000000000000000e+00,3.393396879737838390e+02
0.000000000000000000e+00,5.028805456914421370e+02,2.521155799991028061e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
